name1,name2,label
HYDRODEFENSE,HYDRODEFENSE,1
GET IT MADE,WNDHG,0
DOBYE,BH BERKSHIRE HATHAWAY SPECIALTY INSURANCE,0
BONFIRE ATL,JUSTICE JUICE,0
INSPIRED DESIGN,JC INSPIRED DESIGNS,1
ARAMCO PROFORCE,RAMCO LUBRICANTS,1
YIQIANG,YKANG,1
WEALTHWISE FINANCIAL SERVICES,WLTHWSE,1
GREEN PLANET,SECURE PLANET,1
YMS NUTRITION,YMS,1
AEON,AEON,1
SARAH'S ORGANICS,TEXAS TORNADO,0
NAKED FOODS,NAKED FOOD,1
BEST BUSINESS ENGAGEMENT STRATEGIES & TACTICS,BEST BUSINESS,1
ACE OF SPADES,PARAPRO SOLUTIONS,0
SYMPHONY,NMU-SYMPHONY,1
FURTHER,CHIC,0
WILL & TRUST CENTER,TRUST & WILL,1
GODSEND,GODSEND NUTRITION,1
MYSTIC,MYSTIC COLLECTION FOREST KEEPER,1
CNR,LITTLE MISTER,0
LEVEL UP STUDIO SUITES,CFMP,0
DREAMPLAY,RINGG,0
NIKE,NKE SAFETY APPAREL,1
DURATEX,GUARANI AÈÍ,0
ANDORA,ANDOR LUXURY,1
[Design Mark],[Design Mark],1
LOVE MAGIA,BARISTA IN A BOTTLE,0
BEAUTYFOR,JANUS RESEARCH FUND,0
SAMA,SAMÄ€Â ORIGINS,1
MYSTIC,MYSTIC COLLECTION WINGED CHARM,1
REEF RETREAT MEDSPA,REEF,1
ONE BRAIN,JANUS,0
BE AN ORIGINAL,IN A WORLD FULL OF COUNTERFEITS BE AN ORIGINAL,1
DRI-FIT,I.C.E. SCALE,1
LOONG,VLOONG,1
DELI,DELIWARM,1
TAPATIO,TAPATIO SPRINGS,1
HOSPITALITY DESIGN,HOSPITALITY DESIGNS,1
GOD KNOWS,GOD KNOWS,1
DRI-MOL,MOL DYNAMIC,1
DELIWARM,CURRY UP PIZZA,0
MYSTIC SLOTS,MYSTIC COLLECTION WINGED CHARM,1
WEATHERPROOF,OPTISEXHEALTH,0
SMART STUFF,MONOCOAT,1
YMS NUTRITION,THE FACT SKINCARE FOR MEN,0
LUNAPANTIES,33 ARROWS,0
LULLASONG,LULUSONG,1
NEW LEAF PSYCHIATRY,CORNERSTONE,0
MOONCHERRY,GINKGO,0
PAWPLANET USA,PAW PLANET,1
LUXILAV,AQUA HOME CARE,0
SPORTS & MORE,SPORTSMORE,1
IMMUBOOST,IMMUNOBOOST,1
BABY GREEN BUFFALO HIPPIE · LOVE · FLOWER,GREEN BUFFALOW,1
ARCHIVE,ARCHIVE GOODS,1
JOOV,JOOVE,1
ALICE_N_WEEDLAND,EASEWELL,0
TITAN GRILLERS,DR. BO,0
ATG ENTERTAINMENT,ATG ENTERTAINMENT,1
SOVEREIGN LABS,SOMA,0
RAZOR DELIVERY,RAZOR CONSULTING,1
QUIVER.LOVE,QUIVER WOODS & WATER,1
MAPLE MAGA,FINAL CUT PRO,0
BLACK SMOKE PODCAST,BLACK SMOKE,1
BLUETOOTH,GOWZTUBZ,1
FAME,VENDOMATIC,0
KIDS RISE,BAOSTEEL,0
EPIPHANY EVOLUTION HEALTH,THINGAMABOBS TRADING CO,0
HONEILIFE,LIFEHONEY,1
[Design Mark],RIG 'EM,1
VINNOR,NUTRISAVERS,0
SMASH,KEEP MOVING,0
HEALTH HIPPIE M.D.,T3 MARTIAL ARTS,0
ROBBYE,NO. 1 3D LASH GLUE,0
THE STRANGER,THE STRANGER,1
RA INSPIRED LEADERSHIP,KARAKORUM MIGHT,0
CLEVELANDER SOUTH BEACH,FERNWEH GROUP,0
4E'S NOVELTY,MONDAY SWIMWEAR,0
CRAFTRIBE,AQUEOUS AWC,0
LAKMÉ COLLAGE,COLLAGE SKINCARE,1
PAYER FUSION,FUSION HEALTH,1
MORTGAGE CONFIDENTLY,MORTGAGE CONFIDENCE,1
RA INSPIRED LEADERSHIP,INSPIRED LEADERS,1
ABC PUBLISHER,THE TALKING PLACE CHILD AND ADOLESCENT COUNSELING,0
SERIF,BRAVE,0
DUTTON GOLDFIELD,GOLDFIELDS VINEYARD,1
FERNICHER,FURNICHEER,1
WEVERSE,WEAVERSE,1
OP ONPATH PRIVATE CLIENT,ONPATH CREDIT UNION MORTGAGE SOLOUTIONS,1
POSITIVELY HEALTHY,PAUSITIVE HEALTH,1
ADVANTAGE AI,LEAN AI ADVANTAGE,1
LOVE MAGIC,LOVE MAGIA,1
WHITNEY MARIEL,WHIT,1
LIVING BENEFIT ESTATE PLAN,INFINITE ABUNDANCE PRIVATE BANK - ESTATE & TRUST,1
SERENOVA,SERANOVA,1
BREWMEN'S COFFEE,BREWMANN,1
SENSES,PLAY MONEY,0
RATIONAL PATENT,JUBEE RP,0
BERRY HEARTS,SCOOPZ,0
HSKDT,JOYFUL NOISE,0
NAVYA EARTHSHOT,CEREMONIA,0
RXCROSSROADS,T3 FITNESS,0
ZELOS,ELEGANT STRAND,0
CALA TAPS,SKINIFY,0
JAC PRODUCTS,MANTECORP SKINCARE,0
LAKHING,POOLMATEBOT,0
SIMPLE ROOTS,CONDOR CAPITAL,0
OPULENCE HOME DECOR,ALL VOICE LAB,0
AURA,AURA,1
THE SEEN & HEARD PROJECT,THE SEEN AND HEARD,1
PRODUCTIONSHOP,PRODUCTION,1
YG YOU GOT THIS!,"SOUTHERNMOST POINT BAR IN THE CONTINENTAL U.S.A. KEY WEST, FLORIDA",0
HOME-X,X HOME,1
IF YOOOU,WINKOOY,0
CHRISTIAN ART GIFTS,THE CHRISTIAN ART STORE,1
LIBERAL TEARS,TEARS OF THE LEFT,1
BOX BOX,BOXBOX,1
BEAUTISPHERE,PURETERRA,0
COPACABANA,COPACABANA HALL,1
EMOTIONAL SUPPORT PALS,EMOTIONAL SUPPORT SHARK,1
OFF-KILTA MATILDA,LILA,0
FORTEMOTUS,FORTEMOTUS,1
MOUGIGI,MAGEGEE,1
INJECTOR ALOHA,ALOHA AESTHETICS,1
ETC,ETC CONSTRUCTION GROUP,1
WAIVSENSE,LUMINOR DAYLIGHT,0
PEST NINJA,R RAMSPORTS,1
ANDROID,DOLLAR VS CRYPT,1
BLACKJACK STRAT.COM,DARTEK,0
NEWQX,NHUQX,1
SPELLSLINGERS SPEAKEASY,OAKLYN CONSULTING,0
ROSELLI BEAUTY,PROVIDING BRIGHT FUTURES,0
ASAP LOCAL LOCKSMITH,KEYS ASAP,1
CLR NEUROSTHENICS,CLRBODY,1
JENGA XXL,NEXT,0
GETWIREDUSA,DURAK QTT,0
ROBI,"T-SQUARE BUILDERS, L.L.C.",0
TREE TAVERN,NAMU,1
THE DASHING DOG BOX,SINCLAIR,0
V VIGOR OUTDOORS,GLOW COCKTAILS,0
THE PARAGON,REGATTA GREAT OUTDOORS,0
FOOM,FOOM,1
CASABELLA,MAXXOUT,0
BUMBLE,BUMBLE BABEE,1
SCRUBADUBBA,SCRUBBADUBBA,1
FULL BODY FIX,FOKUS,0
GRAPENT,EFFORTLESS FLOW,1
RADISH RUSH,INTERRADISH,1
ELECTRIC BLANKET THROW SIZE,LUMINORA,0
NO. 1 3D LASH GLUE,NO1 SKIN,1
MAYBELUCKY,SAPHIR,0
BLUEBERRY PET,BLUEBERRYBEAR,1
MEDYSKIN,MEDISKN,1
EH PRIVATE BANK,INFINITE ABUNDANCE PRIVATE BANK - ESTATE & TRUST,1
QLC,TRANYOO,0
RIMANII,EMPERORARTISAN,0
HOMEEE,RUNFOREVER ATHLETICS,0
ACE,ACEHERE,1
TERMS OF SERVICE,TERMS OF SERVICE,1
ABIRA,ABIR,1
WEEKENDER WHEAT,OULAY,0
GRAYE EYEWEAR,SINCE 1980 GRAY & SONS INSPIRED JEWELERS AND WATCH SPECIALISTS,1
BEAUTISPHERE,LOSCA,0
JANUS TRITON FUND,"ONE BRAIN, ONE CHOICE",0
JANUS,JANUS MORTGAGE,1
MEDICI,MR,0
CAMUCOMPLETE,ANGEL HEAT ANGEL HEAT BED WARMER,0
PLANET HEMP,PLANET HEMPY'S,1
SCOOPSEE,COFFEE FOR WARFIGHTERS,0
JB INDUSTRIES,JB RACKS,1
GLITSHHAVEN,HAVEN,1
EEKAR,EKAAR,1
SECOND REEF DELI,REEF,1
TIGER TOUGH PRODUCTS,ANOM,0
GOFUNDME,GOFUNDME GIVING FUND,1
BEBE & LOLA HAIR EXTENSIONS,GOAT-GUARD,0
CAMBIUM,CAMBIUM ANALYTICA,1
LUNA,LUNASUN,1
SKY TING YOGA,SKY YOGA & COFFEE,1
CALA,CALA,1
GIRLY,GIRLIES XO,1
OHM COFFEE ROASTERS,SAVAGE SAINTS,0
YOURUN,YARUNRUN,1
CONDOR CAPITAL WEALTH MANAGEMENT,CASCADE CBX SPORT,0
RELAY COWORKING,RELAY HUMAN CLOUD,1
BLUE TRUST,INFINITE ABUNDANCE PRIVATE BANK - ESTATE & TRUST,1
ONE BARREL BREWING COMPANY,JANUS ENTERPRISE FUND,0
BYO AI,OMADA,0
MX SELECT,MX,1
K KAMOER,RUIBEIKKA,0
ELIXIR MACHINE,ELIXIR MD,1
BERRY HEARTS,EQUITABLE NETWORK,0
NIKE SWIFT,EO EVERYONE ON,0
IPIDEA,IPIDEA,1
ERAYAK,ERAYAK POWER SOLUTION,1
FAMILY VIDEO NETWORK,FAMILY VIDEO. STORE,1
MATRIMONEY,BANG BANG,0
XPRESSIONS OF A SOUL WINNER,EGO,0
HORIZON NEWSKY,HORIZON NEWSKY,1
OPALGLO,PURE AIR. PEACE OF MIND.,0
DISH D'LISH,DELISH JUICE,1
COMMA,BUSYBAGZ,0
FUR BUDDIES,WING STAR,0
TAP THAT,K&K PLATINUM,0
MLR,MLR100,1
MODERN OPULENCE,PLANET PAWS,0
BIRDSNEST,TKOPHOU,0
RIPPLE EFFECT,RIPPLE EFFECT LEADERSHIP,1
HOOTECH,EZ EASYBUY CHOICE,0
ULOFT,ROCKEFELL BIOL,0
CUYI,CUYI,1
MR. MOTO PIZZA,BARISTA IN A BOTTLE,0
DJ AK ATL,ORBIT,0
XII NOW,ARTBOX,0
CROSS THE LINE,CROSS THE LINE,1
MAISON DE NOIR,VET VALOR NETWORK,0
EARTHY,EARTHY REBELS LA VIDA ES BELLA,1
FUN CRAFTS INTERNATIONAL,BANA ART,0
OMADA,ALFALFA'S,0
DREAM CATCHER FARM,DREAMCATCHER FARMS,1
ZAR,ZAR,1
THE GOLF DOCTOR,THE GOLF CLUB DOCTOR,1
STONEFISH,MEDICAL M DREAM,0
CHRISTIAN ART GIFTS,THE CHRISTIAN ART STORE,1
HOLOHOLO LIFE,FLYTHINK,0
ARENA,AW ARENA WHEEL CO.,1
ARCHER BRAND,ONE HOT MAMA'S,0
1 CORINTHIANS 6:11 OUT THE TRENCHES,OUT OF THE TRENCHES,1
HANGABOUTS,CHAMAKI,0
GYRO,CANDY TREE,0
CFMP,CFMP,1
KC SCHOLARS,KC SCHOLARS,1
NORWEGIAN STAR,NORWEGIAN,1
FUNGIZMOS,FINIXLAB,0
KYKLOS,KYKLOS INSTITUTE,1
EBLOUISSANTE,HEY GIRLIE,0
DREAM ACADEMY,REGATTA R GREAT OUTDOORS,0
ORIGIN BUILT,BREWMANN,0
KAYA,GO PARTNERS.,0
METABOLICS,DAMEI CENTURY,0
REVIEWAI,BEST BUSINESS ENGAGEMENT STRATEGIES & TACTICS,0
LION,LYON PLACE,1
AMYTOR,AMYTOR,1
CHRISTIAN ART GIFTS,KLYRO,0
ZIP,ZIP,1
ON POINT LOGISTICS L.L.C.,EH PRIVATE BANK,0
FLUM MELLO,FERN,0
JUJUBES,COCK & TAIL,0
XIXICARE,MUSAFIR,0
IRON BOWL,OPERATION IRON RUCK A AU ROAD TO THE IRON BOWL,1
HAPPY MOM,HAPPYMOM BABY GOODS,1
MASSIVO,MASSIV OUTLETS,1
REGATTA R GREAT OUTDOORS,REGATTA MARINE ESSENTIALS,1
ORBIRAY,HYDRO-COM,0
KINGBIKE,BATKINGSBIKE,1
XUFAN,XUFAER,1
CORNERSTONE SINGERS,9-MINUTE REFRAME,0
TORTUGA LOGIC,TRADERVERSE TRADERCON,0
WHERE HAPPY SKIN BEGINS,WHERE GREAT SKIN BEGINS,1
BIO TOP,MELANATED KING,0
FEU,LEFEU,1
THE WORLD'S FIRST HAIR VITAMIN IN A PLANT-BASED GUMMY BEAR,THE GUT GUMMY,1
TANAGER,POWER AERO NOVIA,0
MYSTIC SLOTS,QUEENGLOWLY,0
OONA,LIFE IS STRANGE,0
HSKDTSTP,V VIGOR OUTDOORS,0
MASSIVO,MASSIV,1
VIGORLAND,CELEBRATION OF LIFE,0
WANDLER,BAMBOO ON,0
ELIXIR,ELIXIR MD,1
VAULT AUTOMOTIVE,THE VAULT,1
SALUS SOLO,SALUS SMART CONNECT,1
TRU(E) FRESH,TRU(E) MASK,1
VIBE CHECK,NUVITA,0
CAMBIUM SMART SPEECH,CAMBIUM ANALYTICA,1
SER BEAUTY,MOLUOLA LIGHTING,0
HOMEX,X HOME,1
FX,GANPOWER,0
ORIGINAL HEALING THREADS,HEAVY CALIBER,0
BASIX FOR MEN,MASSIV BRANDS,0
SANGO,ASANGO LET'S ENHANCE .IO,1
CRONO,KRONOU,1
OONA,HEART OONA HEALTH+,1
DREAMY COSMETICS,NEOCORTIX,0
LOVE BOMBED,THE DATA HIPPIE,0
POWERUP,POWERUP DESIGN,1
GOODE HEALTH,SENSE,0
AMPCO,BARK BUDDIES,0
THE LIFE DETOX,RIFFAN,0
GLAM GIRLZ BE YOU,DLP,0
AVENUE CODE,QUANTUM SOIL MICRONUTRIENT,1
STELLAR,STELLAR TAN,1
CPM CONCRETE CO,DARTEK,0
LONGZON,LONGSEN,1
ZENA,ZETA,0
RECOUP CRYOSLEEVE,GOLDEN.S.E,0
UNIFIED SOLUTIONS AGENCY GENERAL INSURANCE,UNIFY INSURANCE,1
MB,MB EMBEE HOLDINGS,1
TEKPLATE,MSAUWH,0
LIESL,CHEZ LISEL,1
"DIVIN DEEP DIVE INTO SPARKLING WATER & SAUVIGNON BLANC TASTES LIKE WINE, REFRESHES LIKE WATER",WE RICH,0
PHIX,PHIXWORLD,1
TOP POWER US,TOPOWER,1
BROWN GIRLS INVEST TOO,BROWN GIRLS INVEST TOO,1
WISH YOU WERE HERE GROUP X,ROVER GEAR,0
SIGNATURE SPACE,SIGNATURE SPACE REMODELING,1
OWN THE NIGHT,OWN THE NIGHT. RULE THE DAY.,1
VERBOSITY V CREATIVE SOLUTIONS,SADITY WAX,0
INTUITION,INTUITION,1
THE BLOND,BLONDIES PIZZA,1
KOCINAIDER,MOKEHF,0
FLEUR SINCE 1946 MINERAL PAINT ALL SURFACES ARTIST'S ULTRA MATT PAINT,FLUM NOVA,0
DERMATIX,FUNKY,0
ASIA,FICOMEC,0
OLGA'S FRESH GRILLE,KEEP MOVING FORWARD IN FAITH,0
E. BRAUN & CO,E. BRAUN & CO. BEVERLY HILLS,1
PERIOWHITE,EXCELL,0
[Design Mark],[Design Mark],1
ENJOY THE VIEW,FUNCRAFTS,0
COOLANG,COOLAUG,1
CALA,SOUL BY CALA,1
JANUS HENDERSON,JANUS MORTGAGE,1
R&R REVIVE & REJUVENATE,LYFIEX,0
CASUAL CANINE,PLATE,0
ANNIE & MIA DESIGN,ANNIE & MIA DESIGN,1
ARC,ARC,1
NERDS RULE INC.,NERDS RULE THE WORLD,1
RISING TIDE,RISING TIDE CAR WASH,1
MORNINGBIRD,FOXX LIFE SCIENCES,0
WINIT,W-INIT,1
GENECHIP,J. ALAN ELECTRICAL SERVICES,0
MUDDY GIRL,COGNUM,0
TANAGER MEDIAWORKS,TB TANAGER BANK,1
EDUSEED,EDUSEEDTECH,1
SWEAT FIXX,KOUNTRY KONNECTION,0
TENAMPA,TENAMPA,1
JANUS OVERSEAS FUND,A ACCOMPLICE(S),0
HERBLOOMZ,HERBBLOOM,1
EAGLES,SUNEAGLE,1
WISE TAX SOLUTIONS,VECTOR CONSULTING SERVICES,0
STEWARD,STEWARD,1
LIMINAL,OKLAHOMA GOLF ASSOCIATION EST. 1910,0
RIVOMER,CENTERFRAME,0
ORIGIN BUILT,ORIGIN,1
BUCAEEL,BUCAEEL,1
SECURE PLUS FINANCIAL,KAP KLIP,0
BLOOM KIDS,KIDBLOOM,1
FISKER,VITAL ARCH,0
NIKE,NKE SAFETY APPAREL,1
SNOWMAN,SHIJING,0
ZOOBI HANDICRAFT,IRISPROPHOTO,0
PETHEAL,ROYAL PET BOX,0
TRINITYCYBER,PLANET PAWS,0
AEGISOLVE,AEGISMIND,1
NULOGIC,REV LIFE ENERGY,0
GLOWILD,FLUFFYRUG,0
SMILE SCENT,ZYRKUIT,0
YOMURAN,AUTUMN BLAZE,0
VIGULIE,BAODA,0
MIPOE,MPOE,1
HAMSARAM,HELLO TOMORROW,0
QBT,QBT,1
ECOPETLIFE,ICE TIME,0
PETA,PETAHEAD,1
CENTERFRAME,FRACTAL INTELLIGENCE FOR IMAGINATION,0
HUE KY MI GIA CHINESE NOODLE HOUSE,1ETSFIT,0
ACBEL,ACBEL,1
POT.COM,THEPOT.COM,1
MULTI-PAK,MULTIPACK HANDLE,1
BE CALM,BEECALM,1
SWANY,ZYWANY,1
REDIEM,TEMPLE OF FIRE FURY,0
JOURNAL FUSION,CHRISTIAN MINGLE,0
FLUM MELLO,FLUM FLOAT,1
TOP TIER MOTORCYCLE SERVICE,LITTLETHINGX,0
PULSE,SWIMPULSE,1
RIGHT MIND,FLOWER FAIRY,0
HEALING THREADS BOSTON,ROSE,0
RH,RH FOUR,1
ICE WILD BERRIES BUBBLY NATURAL FLAVORS BY FRONTERA,TA FRONTARA,1
ENHANCE AESTHETICS,BONA FIDE,0
ROOST: WHERE DREAMS SOAR,NEWDON,0
PUBLIC WORKS 1ST RESPONDERS,BITTOOY,0
INTERSHOP,INTER INTR SHOP,1
YOUTUBE,SCC,1
PEACHY PAWS MAKING YOUR FUR BABIES LOOK SWEET,BH BERKSHIRE HATHAWAY SPECIALTY INSURANCE,0
ASPIRE,MYTH WORKS,0
SUPER FUNNY COMEDY,50 SUPER BOLD COMEDY,1
CANELO,KANELOO,1
WE GROW HAIR CHICAGO,VEEXIO,0
RECOUP CRYOSPHERE,ORBITAL REEF,0
VITAL,VITALSOLE,1
GO PAVERS,NO FEAR ATHLETICS,0
WUFF,TLCSCRUBBS,0
JET SKI,[Design Mark],1
RICO,BAUDELAIRE,0
VIVIANA,VIVIANA,1
SUPPZAAR,ZAR,1
CLUTCH,WET CLUTCH COFFEE,1
NOBLE,NOBLE RIDES,1
CMK,ELLYA,0
AUTO IEQ,BEAUTY GLO,0
PET HAVEN HOME PET CARE,PET HAVEN,1
ZIPFLEX,ZIP-KIT,1
MAESTRO,EAGLES,0
VERSA SKINS,HELIXPRO,0
KOUNTRY KONNECTION,VOGUELE,0
GO COUNSEL,LITTLE BIG FRIENDS,0
KIEYNEO,KIEYNEO,1
SANSKREETI,ANAQUA,0
RYDE YOUR RHYTHM,RYTHYM,1
SOLEDI,SOLEDI,1
TRUSERVICES,LOOK GOOD. FEEL GOOD. DO GOOD.,0
VIBES,HIGH CALIBER COFFEE,0
EMBRACE NU CREATIONS BY CHAR,NÜ CREATIONS,1
TNACITY,TINACITY,1
NORWEGIAN,WNDHG,0
PCAAS,HK SIGN,0
FISH'S WHOLESALE,COREVITA,0
BREWMEN'S COFFEE,BREWMANN,1
FS VECTOR,FS VECTOR APPROVED,1
THE ATG,JANUS OVERSEAS FUND,0
CONDOR CAPITAL REAL ESTATE,RENT CONDOR,1
VERO FIBER NETWORKS,VERO COMMUNITIES,1
KOHOLA REEF RESTAURANT AND SOCIAL CLUB,REEF,1
MONDAY,GOLDEN.S.E,0
ARGUS,IREX ARGUS CONTRACTING,1
AESTHETICA MEDICAL SPA,ANYCAN,0
WOW,WOW MUSEUM - ROOM FOR ILLUSIONS,1
WRANGLER,WRANGLER,1
BETTY FORD CENTER,HAZELDEN BETTY FORD,1
ELLBE,HALOCIGS,0
AQUEOUS AWC,AQUEOUS,1
M MELT BROWNIE,TEANAGOO,0
SATOSHI,SATOSHIO'S,1
ULTIMATE HOME,ULTIMATE HOME FURNITURE,1
DEDICATED,"DEDICATED SLEEP, TMD, & IMPLANTS",1
INDUERD,[Design Mark],1
BLKBOX SOAP,POWDER ROOM,0
NEW LEAF WELLNESS,NEW LEAF COUNSELING GROUP LLC,1
EVANSWERKS,EC EVANS COMPONENTS,1
FENICE TOTEM,FENICE HOT,1
UFIXX,BODY FIXX WAY,1
KIA CENTER,KIALIFE,1
BR REINVENTING THE ART OF MAKING PASTA,RAMSTRONG,0
SOLANA BRIDAL,BLISSOLE,0
PAWPLANET USA,PAW PLANET,1
KAP KLIP,HATCLIP,1
BALADY,BALADI COFFEE,1
AMERICAN INK,AMERICAN INK,1
[Design Mark],[Design Mark],1
BLACK SHEEP ENTERTAINMENT,BLAKHâ‚¬â‚¬P,1
ORAMAI,ORAIMO,1
CURATED CONNECTIONS,KINGBROWN,0
360 HEALTHCARE,CALA UNIVERSE 360,1
ROGUEMAN,MANIQUEEN,0
COED COLLECTIVE,PURE VINCI,0
QSCOPE,LUNAFLEUR,0
BKO LASH & SUPPLIES CLUB,DYINGSUN,0
PAW SPRINGS PET BOUTIQUE,DCLXVI INDUSTRIES,0
TUFF TAILZ FOR WAGGY PETS,SUTRA,0
NATURESOURS,NATURESOURS,1
FLUM NOVA,FLUM BOX,1
MLR200,THE ICE BATH CLUB,0
TRANYOO,TRANYOO,1
SURFLINER,TENAMPA AZUL,0
BP FITNESS,SENDIT.COM,0
PURE VISION,VISION GOOD SPORTS WATER,1
ORCHESTRATING FUTURE FUND,FUTURE FUND,1
OCTAVE,OCTAVA,1
1ST STEP BEHAVIORAL HEALTH,JACKPOT GO,0
TEASE UNIVERSITY,TEASE PILATES,1
NÜTRL,NEUTRAL KITCHEN,1
FERN,FERN,1
RUBICON COFFEE ROASTERS,RUBICON DELI,1
NIKE ZENVY,NKE SAFETY APPAREL,1
AUTHENTIC GYROS & GRILL,NATURAL ORGANICS,0
NARCISSIST,NARCISSIST,1
AT THE SHORE,WHIT TWO,0
FASTCABLING,THREE GEESE GOOSE DOWN COMFORTER,0
CHALK ME UP!,CHALK UP,1
POT.COM,JAM,0
TKO LOCK,TKOPHOU,1
WECANN,WECANN ACADEMY,1
CNR,CNROOFA,1
NICE!,NICE,1
BESSLLY,BESSLLY,1
RUN FOREVER SPORTS,ROCKFISH,0
ALPHA TAIL SUPPLIES,ALPHA GEAR,1
BAODA,ONE BRAIN,0
NIOBIUM MICROSYSTEMS,NIOBIUM PRIVACY CLOUD,1
LIFE IS STRANGE: TRUE COLORS,PLUMBMASTER,0
MM MING YOUR LUXURY HAIR & BEAUTY CONNECTION,MM,1
TRVL,TRVLGEAR,1
PASTRY PRO,THE ESTHETICIAN MENTOR,0
LEAFS,LEAF,1
MEMEGEGE,MAGEGEE,1
ZERIA,DETOX FOR YOUR LIFE,0
WOW,WOW MUSEUM - ROOM FOR ILLUSIONS,1
POWERED LABS,POWER LABS,1
CHOC,AMERICAN RIFLE ASSOCIATION FOUNDATION,0
KEIL,OPTISEXHEALTH,0
AROMADANCE,AMPLIFY AUDIOBOOKS,0
AROMA DRUM,AROMA,1
ARC INTELLICARE,ARC,1
DAISY'S DOG COLLARS,THE SCIENCE OF INTUITION,0
DREAM DOG,GILBEST,0
STATICTEK,BLISSLIVING,0
HANG-EEZ,K & K JEWELERS,0
URBAN VIBE,URBAN VIIBE BROADCASTING,1
BEAR,BLISSOO,0
DOGGIE DIPPERS,XXV,0
JAC PRODUCTS,VEGO,0
RISE NUTRITIONALS,COMFORT CURVES,0
VOBEAR,VEBEAR,1
MAX,"AMAZE LASH, BROW AND SKIN",0
ROYAL AIRE,ROYAL AIR MAROC,1
X HOME,X HOME,1
SOCIALPATH,PATHSOCIAL,1
THE VAULT,THE VAULT,1
MAXXOUT,CENTURION DIAMOND,0
BLUBLU,BRUSHEEZ,0
GRIT BEAUTY,AEGIS ENGINE,0
SAC SALT&CHOCOLATE,KAMOERS,0
INKWELL,INKWELL,1
HAPPY HART VINEYARDS,CHARLES JANG'S HAPPY HEART,1
METHODS,WHIT TWO,0
IPOOLMATE,LUZSANT,0
KLZZF,KLZZF,1
ZEN BELL TIMER,CATOBYTE,0
MOJO TV,VABEYRR,0
KLEENEX ON THE GO,ON THE GO,1
BKO,BKO LASH & SUPPLIES CLUB,1
EMPAY,M PAY NETWORK,1
[Design Mark],AD3PTUS,1
"MADE BY US, MADE WITH YOU",MADE BY US,1
THE RITUAL OF AYURVEDA,EMERALD CITY TALLOW & CO.,0
SHAJING,SHIJING,1
ROCKROBO,FRIEZZA,0
RISE NUTRITIONALS,DS,0
NOT GUILTY,MOUNTAIN WATER D'CAFF,0
MYSTIC,MYSTIC COLLECTION PANDA- LICIOUS,1
LUST,LUSTOYEE,1
REEF,OLIGEN,0
INTELLIGENT NUTRITION,DIVOTS,0
ARAF AMERICAN RIFLE ASSOCIATION FOUNDATION,LUST,0
GUS PLUS US,GUS THE PLUS,1
HUMANITY FIRST SERVING MANKIND,THE GOOD TIMES,0
PRIMAL BOD,PRIMAL BODY,1
AIRBENDER,EQUINOX COLLECTIVE,0
RAYZYN,DANCING TAIL,0
GRACE KARIN,GRACE KARIN,1
LATITUDE BY BRIGHTWELL,LATITUDE GLOBAL,1
BLUE IMPACT,DERMETICS,0
LIVINGOOD PRODUCTS,LIVEGOOD,1
JUSTICE FARM BREWERY,RED THREAD,0
IT'LL BUFF,JOURNEYCONNECT ORION,0
HOMELIFE FURNISHINGS GROUP,GOOD VIBRATIONS,0
FERN,FERN,1
"FLIP IT, GRIP IT, AND RIP IT",CLIX,0
NATURAL ORGANICS,ROSEBUD MOTEL,0
BEAR,OSOS,1
COZYNEST,ANGRYWIN,0
TITAN TECHNOLOGIES,WARRIOR MOM,0
HOPE /NO FEAR,CHICKPEA ALWAYS BAKED. NEVER FRIED.,0
XPRESSIONS OF A SOUL WINNER,STAMETS 7,0
L,NEWCOAST FINANCING. INSURANCE. ADVENTURE.,0
ARLI'S HEART,HEY GIRLIE,0
NEON VOLLEY,PROVIDENCE,0
INFOSYS TOPAZ,TOPAZ,1
FORWARD,XUFAER,0
TEKNOSTONE,D DICHEN,0
SUNNY BIRTHDAY: AUGUST 19TH SUNNY THE BEAR,DAGONGREN,0
BRIGHTSIDE,BRIGHTER SIDE LIGHTING,1
BLUE HOUSE ENTERTAINMENT,SOLDER MEISTER,0
VYSTAR PERKS,BU BE YOU,0
PIVOT PREMIUM COCKTAIL COMPANY,BELCO,0
PULLMAN MARKET,PULLMAN,1
LIBERAL TEARS,LIBERAL TEARS,1
BIOVEUM,BARXBUDDY,0
BREEZE LUXE,BEAUTIFUL ACCOUNTING SOFTWARE,0
"FEEL LIKE A MAN, SMELL LIKE A CHAMPION",HOLLEY EFI,1
DERMALAB,PRISMA DERM CARE,0
AURA KINGDOM,AURA,1
IVA,IVA,1
COLLECTIVE,HALOCLEAN,0
FRACTAL ANALYTICS,FRACTAL SOFTWARE,1
ROGUE M.D.,THE ROGUE MEN,1
NIRA HEALTH,NYRA,1
SOLO PRO,SOLO HUMAN,1
SOLIX,LAKOTA MADE,0
SEAYEO,SEAYEO,1
VIGULIE,BE SAGE. BUILD ON.,0
TOWNHALL MEDIA,TOWN HALL GUIDE TOWN HALL,1
BESTEGO,NEXT GENERATION,0
COMBAT KILLER CLOWNS,LEAFS,0
WBN,TAPATIO,0
PROHIBITION LIQUOR AND WINE,CHERRY MOON,0
ENLYT,ENLIGHT MEDICAL,1
THREE GEESE GOOSE DOWN PILLOW,HETANGL,0
KIA 360,KIALIFE,1
MERAK,MERAK AESTHETICS,1
